template,pair_id,Seed,I_start,I_goal,tau0,success,reason,Policy,mode,tau_used,tau_gap,tau_star,tau_request,PolicyTemplate
bottleneck,28,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,29,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,30,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,31,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,32,13,0.90859375,0.95,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,33,13,0.90859375,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,34,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__bottleneck
bottleneck,35,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,36,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,37,13,0.8723214285714286,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,38,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,39,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,40,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,41,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__bottleneck
bottleneck,42,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,43,13,0.95,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,44,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,45,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__bottleneck
bottleneck,46,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,47,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,48,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,49,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,50,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,51,13,0.85,0.95,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,52,13,0.95,0.95,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,53,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
bottleneck,54,13,0.95,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,55,13,0.0,0.0,,1,ok,safe,NORMAL,0.8,0.0,,,safe__bottleneck
bottleneck,56,13,0.85,0.95,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,57,13,0.95,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__bottleneck
bottleneck,58,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__bottleneck
bottleneck,59,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__bottleneck
culdesac,0,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,1,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,2,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,3,13,0.8723214285714286,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,4,13,0.90859375,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,5,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,6,13,0.85,0.9,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__culdesac
culdesac,7,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,8,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,9,13,0.94375,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__culdesac
culdesac,10,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,11,13,0.90859375,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,12,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,13,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,14,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,15,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,16,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,17,13,0.8723214285714286,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,18,13,0.85,0.9,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__culdesac
culdesac,19,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,20,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,21,13,0.8723214285714286,0.0223214285714285,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,22,13,0.0,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,23,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,24,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,25,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,26,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,27,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,28,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,29,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,30,13,0.8723214285714286,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,31,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,32,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,33,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,34,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,35,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,36,13,0.8996323529411765,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__culdesac
culdesac,37,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,38,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,39,13,0.8723214285714286,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,40,13,0.8723214285714286,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,41,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,42,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,43,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,44,13,0.0,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,45,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,46,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,47,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,48,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__culdesac
culdesac,49,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,50,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,51,13,0.85,0.94375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9500000000000002,0.1500000000000001,,,safe__culdesac
culdesac,52,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,53,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,54,13,0.90859375,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__culdesac
culdesac,55,13,0.85,0.9,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__culdesac
culdesac,56,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__culdesac
culdesac,57,13,0.0,0.0,,1,ok,safe,NORMAL,0.8,0.0,,,safe__culdesac
culdesac,58,13,0.0,0.0,,1,ok,safe,NORMAL,0.8,0.0,,,safe__culdesac
culdesac,59,13,0.9,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__culdesac
noisy_corridor,0,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,1,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,2,13,0.85,0.8996323529411765,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.9000000000000001,0.1,,,safe__noisy_corridor
noisy_corridor,3,13,0.8723214285714286,0.78,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,4,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,5,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,6,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,7,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,8,13,0.36,0.0,,1,ok,safe,NORMAL,0.8,0.0,,,safe__noisy_corridor
noisy_corridor,9,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,10,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,11,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,12,13,0.8723214285714286,0.8400000000000001,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,13,13,0.0,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8400000000000001,0.04,,,safe__noisy_corridor
noisy_corridor,14,13,0.8996323529411765,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,15,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,16,13,0.90859375,0.54,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,17,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,18,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,19,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,20,13,0.85,0.8400000000000001,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,21,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,22,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,23,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,24,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,25,13,0.85,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,26,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,27,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,28,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,29,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,30,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,31,13,0.8723214285714286,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,32,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,33,13,0.85,0.66,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,34,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,35,13,0.8723214285714286,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,36,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,37,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,38,13,0.0,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8400000000000001,0.04,,,safe__noisy_corridor
noisy_corridor,39,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,40,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,41,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,42,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,43,13,0.78,0.8400000000000001,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8400000000000001,0.04,,,safe__noisy_corridor
noisy_corridor,44,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,45,13,0.0,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,46,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,47,13,0.90859375,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,48,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,49,13,0.8723214285714286,0.8723214285714286,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,50,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,51,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,52,13,0.8723214285714286,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8800000000000001,0.08,,,safe__noisy_corridor
noisy_corridor,53,13,0.66,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,54,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,55,13,0.85,0.90859375,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.91,0.1100000000000001,,,safe__noisy_corridor
noisy_corridor,56,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,57,13,0.85,0.0,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
noisy_corridor,58,13,0.85,0.85,,1,relaxed tau to minimal feasible threshold,safe,SAFE_RELAX_TAU,0.8500000000000001,0.05,,,safe__noisy_corridor
