thr,FPR,TPR,TP,FP,TN,FN
1.725009050990813142e+00,2.349999999999999867e-01,7.894117647058823684e-01,4.026000000000000000e+03,5.640000000000000000e+02,1.836000000000000000e+03,1.074000000000000000e+03
1.728602973226452288e+00,2.320833333333333359e-01,7.858823529411764763e-01,4.008000000000000000e+03,5.570000000000000000e+02,1.843000000000000000e+03,1.092000000000000000e+03
1.731460087792337399e+00,2.287500000000000089e-01,7.825490196078431770e-01,3.991000000000000000e+03,5.490000000000000000e+02,1.851000000000000000e+03,1.109000000000000000e+03
1.735561164404774814e+00,2.275000000000000078e-01,7.782352941176470251e-01,3.969000000000000000e+03,5.460000000000000000e+02,1.854000000000000000e+03,1.131000000000000000e+03
1.739115473692666392e+00,2.229166666666666796e-01,7.754901960784313930e-01,3.955000000000000000e+03,5.350000000000000000e+02,1.865000000000000000e+03,1.145000000000000000e+03
1.743836225328218914e+00,2.174999999999999989e-01,7.731372549019608353e-01,3.943000000000000000e+03,5.220000000000000000e+02,1.878000000000000000e+03,1.157000000000000000e+03
1.749671516871862620e+00,2.133333333333333470e-01,7.701960784313724995e-01,3.928000000000000000e+03,5.120000000000000000e+02,1.888000000000000000e+03,1.172000000000000000e+03
1.753805355654261655e+00,2.099999999999999922e-01,7.668627450980392002e-01,3.911000000000000000e+03,5.040000000000000000e+02,1.896000000000000000e+03,1.189000000000000000e+03
1.758821074990018607e+00,2.070833333333333415e-01,7.633333333333333082e-01,3.893000000000000000e+03,4.970000000000000000e+02,1.903000000000000000e+03,1.207000000000000000e+03
1.763253515548091732e+00,2.041666666666666630e-01,7.596078431372549344e-01,3.874000000000000000e+03,4.900000000000000000e+02,1.910000000000000000e+03,1.226000000000000000e+03
1.768090528111908810e+00,2.020833333333333370e-01,7.556862745098039680e-01,3.854000000000000000e+03,4.850000000000000000e+02,1.915000000000000000e+03,1.246000000000000000e+03
1.771581106120660554e+00,1.995833333333333348e-01,7.519607843137254832e-01,3.835000000000000000e+03,4.790000000000000000e+02,1.921000000000000000e+03,1.265000000000000000e+03
1.777282627417181127e+00,1.954166666666666552e-01,7.490196078431372584e-01,3.820000000000000000e+03,4.690000000000000000e+02,1.931000000000000000e+03,1.280000000000000000e+03
1.780619681146987210e+00,1.925000000000000044e-01,7.454901960784313664e-01,3.802000000000000000e+03,4.620000000000000000e+02,1.938000000000000000e+03,1.298000000000000000e+03
1.784491591184156345e+00,1.900000000000000022e-01,7.417647058823529926e-01,3.783000000000000000e+03,4.560000000000000000e+02,1.944000000000000000e+03,1.317000000000000000e+03
1.789581602773886226e+00,1.879166666666666763e-01,7.378431372549019152e-01,3.763000000000000000e+03,4.510000000000000000e+02,1.949000000000000000e+03,1.337000000000000000e+03
1.793420428220132923e+00,1.858333333333333226e-01,7.339215686274509487e-01,3.743000000000000000e+03,4.460000000000000000e+02,1.954000000000000000e+03,1.357000000000000000e+03
1.796705721270752898e+00,1.845833333333333215e-01,7.296078431372549078e-01,3.721000000000000000e+03,4.430000000000000000e+02,1.957000000000000000e+03,1.379000000000000000e+03
1.801789572181580423e+00,1.824999999999999956e-01,7.256862745098039413e-01,3.701000000000000000e+03,4.380000000000000000e+02,1.962000000000000000e+03,1.399000000000000000e+03
1.805472035461312075e+00,1.795833333333333448e-01,7.221568627450980493e-01,3.683000000000000000e+03,4.310000000000000000e+02,1.969000000000000000e+03,1.417000000000000000e+03
1.809416402801796497e+00,1.758333333333333415e-01,7.190196078431372317e-01,3.667000000000000000e+03,4.220000000000000000e+02,1.978000000000000000e+03,1.433000000000000000e+03
1.813056491794077019e+00,1.733333333333333393e-01,7.152941176470588580e-01,3.648000000000000000e+03,4.160000000000000000e+02,1.984000000000000000e+03,1.452000000000000000e+03
